,Trial,Instruction,Food,Choice,RT,Liking,Taste,Health,preLiking,subjIdx
338,339,Respond Naturally,FrozenBroccoli_6_0.5bag.jpg,-2.0,0.9998962223471608,1,1,6,1.0,126
339,340,Respond Naturally,WaterChestnuts_3_8pc.jpg,-2.0,0.7625795474159531,1,2,6,1.0,126
340,341,Respond Naturally,Tuna_4_1can.jpg,-2.0,0.7871734247164568,1,2,5,1.0,126
341,342,Respond Naturally,KashiBars_1_0.5bar.jpg,1.0,2.4746618602075614,2,2,5,1.0,126
342,343,Respond Naturally,Bananas_2_0.5.jpg,1.0,1.0817622471076902,4,4,6,4.0,126
343,344,Respond Naturally,OikosYogurt_6_1c.jpg,-1.0,0.664564409002196,2,5,6,5.0,126
344,345,Respond Naturally,Cheerios_5_2c.jpg,-1.0,1.1538161521893926,2,2,6,1.0,126
345,346,Decrease Desire,DriedApricots_5_0.75cup.jpg,2.0,1.6252617605787236,1,1,6,1.0,126
346,347,Decrease Desire,Cheetos_6_2c.jpg,-2.0,1.5563485549064353,5,4,1,4.0,126
347,348,Decrease Desire,JuniorMints_4_1box.jpg,-2.0,1.3265856953948971,5,2,3,4.0,126
348,349,Decrease Desire,RiceKrispiesCereal_3_2tbsp.jpg,2.0,3.2939507609262364,3,4,5,1.0,126
349,350,Decrease Desire,Orange_1_0.25orange.jpg,-2.0,2.380998255452141,4,5,5,4.0,126
350,351,Decrease Desire,LaysClassic_3_8Chips.jpg,-2.0,1.1572217126667963,5,6,1,4.0,126
351,352,Decrease Desire,FrozenPeaches_5_1.5Cups.jpg,-1.0,2.4282609916699585,1,1,6,1.0,126
352,353,Decrease Desire,Cheetos_3_10pc.jpg,-2.0,2.215633988773334,4,4,1,4.0,126
353,354,Decrease Desire,FrozenCorn_4_2cups.jpg,2.0,1.3141594623448327,2,4,6,4.0,126
354,355,Decrease Desire,LuckyCharms_3_2tbsps.jpg,-1.0,1.103647926924168,1,1,5,1.0,126
355,356,Decrease Desire,MangoChunks_5_1cup.jpg,2.0,3.177073179496801,1,6,6,1.0,126
356,357,Decrease Desire,Prunes_2_3.jpg,2.0,2.2433238042285666,2,2,6,1.0,126
357,358,Decrease Desire,AllBranBar_1_.25bar.jpg,-1.0,1.3980354662926402,1,4,3,1.0,126
358,359,Decrease Desire,Orange_5_2orange.jpg,2.0,3.0576367947651306,4,5,6,4.0,126
359,360,Decrease Desire,MangoChunks_2_3.jpg,2.0,2.816632592046517,1,1,6,1.0,126
360,361,Focus on Healthiness,Mentos_5_1tube.jpg,-2.0,0.7492663575976621,5,1,1,3.0,126
361,362,Focus on Healthiness,FrozenOkra_5_0.5box.jpg,2.0,0.6727779537613969,1,1,6,1.0,126
362,363,Focus on Healthiness,Butternut_7_2cups.jpg,2.0,0.5913358777906979,1,2,5,1.0,126
363,364,Focus on Healthiness,AllBranCereal_2_1tbsp.jpg,1.0,3.3190886155643966,2,1,6,1.0,126
364,365,Focus on Healthiness,SkittlesSour_6_0.5pack.jpg,-2.0,1.2711561713804258,6,6,2,4.0,126
365,366,Focus on Healthiness,Fritos_2_5chips.jpg,-1.0,2.079531597861205,1,5,6,4.0,126
366,367,Focus on Healthiness,RomaineLettuce_2_3leaves.jpg,2.0,0.7094582208083011,1,1,6,2.0,126
367,368,Focus on Healthiness,RaisinBran_7_2cup.jpg,1.0,2.4630099680653075,1,1,1,1.0,126
368,369,Focus on Healthiness,CannedArtichoke_5_1can.jpg,1.0,1.3795145772019168,1,1,6,1.0,126
369,370,Focus on Healthiness,VegetableThins_2_5Chips.jpg,1.0,0.9751823165133828,2,2,6,1.0,126
370,371,Focus on Healthiness,CornFlakes_6_2cups.jpg,1.0,1.3748930505826138,3,2,5,1.0,126
371,372,Focus on Healthiness,SlimStyles_2_2Tbsp.jpg,2.0,1.4110082426195731,1,5,6,1.0,126
372,373,Focus on Healthiness,Mentos_2_3pc.jpg,-2.0,0.8127531896607252,6,5,1,3.0,126
373,374,Focus on Healthiness,Butternut_3_0.3cup.jpg,2.0,1.1521873562887777,1,2,6,1.0,126
374,375,Focus on Healthiness,WelchsFruitSnacks_1_1bag.jpg,-2.0,1.30440236760478,5,5,1,1.0,126
375,376,Decrease Desire,NatureValleyChocolate_4_2bars.jpg,-2.0,2.1163641101593385,6,5,1,5.0,126
376,377,Decrease Desire,Orange_1_0.25orange.jpg,-1.0,1.1025554566440403,4,5,5,4.0,126
377,378,Decrease Desire,MangoChunks_2_3.jpg,2.0,1.820886620349484,1,1,6,1.0,126
378,379,Decrease Desire,SunChips_4_20Chips.jpg,1.0,2.92119855202327,5,5,3,1.0,126
379,380,Decrease Desire,GoldfishBits_3_0.25Cups.jpg,1.0,1.7348535238415934,2,5,3,2.0,126
380,381,Decrease Desire,GreenPepper_6_1pepper.jpg,,,1,2,6,1.0,126
381,382,Decrease Desire,LuckyCharms_6_1cup.jpg,2.0,0.6786382547725225,2,1,5,2.0,126
382,383,Decrease Desire,Shreddies_5_2c.jpg,-1.0,1.3770709556847578,1,2,6,1.0,126
383,384,Decrease Desire,FrozenPeaches_5_1.5Cups.jpg,2.0,0.8498616421711631,1,1,6,1.0,126
384,385,Decrease Desire,FrozenBlueberries_3_1cup.jpg,1.0,2.8317245421931148,1,2,6,1.0,126
385,386,Decrease Desire,FrozenBroccoli_6_0.5bag.jpg,2.0,2.636693837979692,1,1,6,1.0,126
386,387,Decrease Desire,FrozenCorn_2_0.5cup.jpg,2.0,2.060999589739368,2,2,5,1.0,126
387,388,Decrease Desire,RiceKrispiesCereal_7_2cups.jpg,2.0,0.7778437000233679,1,5,6,1.0,126
388,389,Decrease Desire,PureFit_2_0.5Bars.jpg,-1.0,1.5609352989122272,5,5,6,2.0,126
389,390,Decrease Desire,RitzCrackers_5_15Crackers.jpg,-1.0,2.9635013438382884,5,5,2,4.0,126
390,391,Respond Naturally,ClifBar_4_2bars.jpg,-1.0,2.2538988239830364,5,6,4,1.0,126
391,392,Respond Naturally,SevenGrain_1_1.jpg,1.0,1.6414128699689172,2,2,5,1.0,126
392,393,Respond Naturally,Tuna_2_1T.jpg,-2.0,1.8333829888579205,1,1,5,1.0,126
393,394,Respond Naturally,Almonds_2_10.jpg,2.0,1.4314279205864295,6,5,6,4.0,126
394,395,Respond Naturally,VanillaGreekYogurt_4_1cup.jpg,-1.0,1.9998728438658877,2,4,4,4.0,126
395,396,Respond Naturally,Twizzlers_4_8.jpg,2.0,1.3531405140820425,5,6,1,5.0,126
396,397,Respond Naturally,Celery_4_0.5bunch.jpg,-1.0,0.8139087138843024,1,1,1,1.0,126
397,398,Respond Naturally,AlmondMilk_2_0.25glass.jpg,-2.0,1.0250406343693612,1,1,6,1.0,126
398,399,Respond Naturally,SkimMilk_1_1Tbsp.jpg,-2.0,0.9424356215022271,2,1,6,1.0,126
399,400,Respond Naturally,Celery_2_1stalk.jpg,-2.0,0.7640221707843011,1,1,6,1.0,126
400,401,Respond Naturally,FrozenBroccoli_2_3chunks.jpg,-2.0,0.6966339833597885,1,1,5,1.0,126
401,402,Respond Naturally,FruitCrisps_3_2bars.jpg,-2.0,1.6482701776840258,1,6,6,1.0,126
402,403,Respond Naturally,ClifBar_2_0.5bar.jpg,-1.0,1.27072937155026,5,6,3,1.0,126
403,404,Respond Naturally,DriedHerring_3_4fish.jpg,-2.0,0.7287525955034653,1,1,1,1.0,126
404,405,Respond Naturally,Doritos_5_20chips.jpg,-1.0,1.4125281290180285,1,1,1,4.0,126
405,406,Decrease Desire,FrozenBroccoli_2_3chunks.jpg,2.0,1.7289712698402582,1,1,5,1.0,126
406,407,Decrease Desire,AppleChips_5_1c..jpg,1.0,0.8516270425170659,1,2,6,3.0,126
407,408,Decrease Desire,Mackerel_1_1fish.jpg,2.0,1.1860610651638126,1,1,6,1.0,126
408,409,Decrease Desire,RitzCrackers_2_3Crackers.jpg,-1.0,1.0856111434404738,5,6,4,5.0,126
409,410,Decrease Desire,FrozenPeaches_2_3Slices.jpg,1.0,1.3089922477520304,1,1,6,1.0,126
410,411,Decrease Desire,Cheetos_3_10pc.jpg,-1.0,2.083493965357775,4,4,1,4.0,126
411,412,Decrease Desire,AppleChips_2_3chips.jpg,-1.0,2.0800288182508666,1,2,6,1.0,126
412,413,Decrease Desire,Broccoli_4_1.5c.jpg,2.0,1.5556722895707935,1,1,5,1.0,126
413,414,Decrease Desire,RiceKrispiesCereal_3_2tbsp.jpg,2.0,0.8437171329278499,3,4,5,1.0,126
414,415,Decrease Desire,Cauliflower_2_3chunks.jpg,2.0,0.8832817913935287,1,6,6,1.0,126
415,416,Decrease Desire,Cheetos_6_2c.jpg,-1.0,1.3045395023655146,5,4,1,4.0,126
416,417,Decrease Desire,DriedApricots_5_0.75cup.jpg,2.0,1.2484844614373287,1,1,6,1.0,126
417,418,Decrease Desire,CheeseNips_2_5nips.jpg,2.0,1.9113944152340991,1,2,6,1.0,126
418,419,Decrease Desire,FrozenBlueberries_1_1tbsp.jpg,1.0,1.6117612578091212,1,1,6,1.0,126
419,420,Decrease Desire,Shreddies_2_1T.jpg,1.0,0.7515762655966682,1,1,4,1.0,126
420,421,Respond Naturally,KashiBars_1_0.5bar.jpg,1.0,1.1877061119594146,2,2,5,1.0,126
421,422,Respond Naturally,Tempeh_2_1Tbsp.jpg,-1.0,1.0526409734156914,1,1,5,1.0,126
422,423,Respond Naturally,HoneyNutCheerios_2_2tbsp.jpg,1.0,1.9318103868281469,2,5,6,3.0,126
423,424,Respond Naturally,RufflesSourCreamOnion_3_5chips.jpg,1.0,1.6223103698721388,4,2,4,4.0,126
424,425,Respond Naturally,FruitCrisps_1_0.5bar.jpg,-1.0,1.4690578671579717,1,6,1,3.0,126
425,426,Respond Naturally,FrozenBroccoli_6_0.5bag.jpg,-2.0,2.1978361219808,1,1,6,1.0,126
426,427,Respond Naturally,Doritos_2_3chips.jpg,-1.0,0.8893128693744075,1,5,3,4.0,126
427,428,Respond Naturally,Tuna_4_1can.jpg,-2.0,3.2064040502882563,1,2,5,1.0,126
428,429,Respond Naturally,OatmealSquares_7_2Cups.jpg,1.0,2.888675663198228,1,2,6,1.0,126
429,430,Respond Naturally,SpeltCakes_5_4.jpg,1.0,2.5961623937764666,1,2,6,1.0,126
430,431,Respond Naturally,WaterChestnuts_3_8pc.jpg,-1.0,2.5390604530548444,1,2,6,1.0,126
431,432,Respond Naturally,EnglishCucumber_5_0.5cuc.JPG,1.0,1.0337437017151387,4,5,6,4.0,126
432,433,Respond Naturally,BabyFoodCarrots_5_1jar.jpg,-1.0,1.1183484300272541,1,1,6,1.0,126
433,434,Respond Naturally,OatmealSquares_3_2tbsp.jpg,1.0,3.1909705462458082,2,2,6,1.0,126
434,435,Respond Naturally,DriedHerring_1_1fish.jpg,-2.0,2.3219450668402715,1,1,6,1.0,126
435,436,Focus on Healthiness,MnMPlain_5_1bag.jpg,-2.0,1.823724544592551,6,5,1,4.0,126
436,437,Focus on Healthiness,MnMPeanuts_2_4.jpg,-2.0,1.4514638493128589,6,6,1,4.0,126
437,438,Focus on Healthiness,OatBran_4_1bowl.jpg,2.0,3.344500454593799,1,1,6,1.0,126
438,439,Focus on Healthiness,RedPepper_5_1pepper.jpg,2.0,0.6206268341047689,1,4,1,1.0,126
439,440,Focus on Healthiness,RomaineLettuce_4_1head.jpg,2.0,0.5474077113030944,1,1,6,1.0,126
440,441,Focus on Healthiness,SkittlesSour_3_8pieces.jpg,-2.0,0.6396392415190348,5,6,1,4.0,126
441,442,Focus on Healthiness,OatBran_2_2T.jpg,1.0,2.1028031654423103,2,1,5,1.0,126
442,443,Focus on Healthiness,Beets_2_5pc.jpg,2.0,1.344016348972218,1,1,6,1.0,126
443,444,Focus on Healthiness,SlimStyles_6_2c.jpg,2.0,0.9360838021675592,1,6,6,1.0,126
444,445,Focus on Healthiness,IcebergLettuce_4_8leaves.jpg,2.0,1.27181105397176,1,1,6,1.0,126
445,446,Focus on Healthiness,CannedArtichoke_2_2.jpg,2.0,2.309582982066786,1,1,6,1.0,126
446,447,Focus on Healthiness,RaisinBran_3_2tbsp.jpg,1.0,2.18356355909782,1,1,6,1.0,126
447,448,Focus on Healthiness,PopTartStrawberry_2_0.5tart.jpg,-2.0,1.0627461333497197,4,6,1,4.0,126
448,449,Focus on Healthiness,Skittles_6_0.75pack.jpg,-2.0,0.6313304722280009,6,6,1,5.0,126
449,450,Focus on Healthiness,FrozenPeas_6_0.5bag.jpg,,,1,1,6,1.0,126
450,451,Respond Naturally,Bananas_2_0.5.jpg,-1.0,0.031241063785273582,4,4,6,4.0,126
451,452,Respond Naturally,BBQCrisps_6_1cup.jpg,-1.0,0.9173205751430942,2,2,6,1.0,126
452,453,Respond Naturally,SkimMilk_4_1glass.jpg,,,1,1,6,1.0,126
453,454,Respond Naturally,WaterChestnuts_5_0.5can.jpg,-1.0,1.7390741950366646,1,1,6,1.0,126
454,455,Respond Naturally,GreenApple_4_1.jpg,-2.0,0.6706259930506349,1,1,6,1.0,126
455,456,Respond Naturally,BrusselsSprouts_4_1Box.jpg,-2.0,0.8105279573792359,1,1,6,1.0,126
456,457,Respond Naturally,BabyFoodCarrots_3_2Tbsp.jpg,-2.0,0.976965638488764,1,1,6,1.0,126
457,458,Respond Naturally,SevenGrain_3_5.jpg,,,4,6,6,1.0,126
458,459,Respond Naturally,GreenApple_2_1slice.jpg,,,1,2,6,1.0,126
459,460,Respond Naturally,Raspberries_5_.5bag.jpg,-2.0,0.9547885829670122,1,2,6,1.0,126
460,461,Respond Naturally,GreenGrapes_1_1.jpg,-2.0,3.3949965488282032,1,6,6,1.0,126
461,462,Respond Naturally,Strawberries_2_0.5c.jpg,,,2,2,6,3.0,126
462,463,Respond Naturally,SpeltCakes_2_0.5.jpg,,,1,1,6,1.0,126
463,464,Respond Naturally,Cheerios_5_2c.jpg,1.0,1.0915159206051612,2,2,6,1.0,126
464,465,Respond Naturally,BrusselsSprouts_2_3.jpg,-2.0,1.3302758398640435,1,1,1,1.0,126
465,466,Decrease Desire,SunChips_2_3Chips.jpg,-2.0,3.0669388644164433,1,1,6,1.0,126
466,467,Decrease Desire,Mackerel_3_4fish.jpg,2.0,1.0456567485816777,1,1,6,1.0,126
467,468,Decrease Desire,Asparagus_3_7.jpg,,,4,1,6,1.0,126
468,469,Decrease Desire,Triscuit_2_2crackers.jpg,2.0,0.8078123472078005,1,5,5,1.0,126
469,470,Decrease Desire,Smartfood_2_8Chips.jpg,2.0,1.1274338210787391,1,3,6,1.0,126
470,471,Decrease Desire,JuniorMints_4_1box.jpg,-1.0,1.3738239126978442,5,2,3,4.0,126
471,472,Decrease Desire,Cauliflower_6_0.5bag.jpg,-1.0,0.9694776819524122,1,1,6,1.0,126
472,473,Decrease Desire,Prunes_2_3.jpg,,,2,2,6,1.0,126
473,474,Decrease Desire,DriedApricots_2_2.jpg,,,1,1,6,1.0,126
474,475,Decrease Desire,LaysClassic_4_16Chips.jpg,,,5,5,1,5.0,126
475,476,Decrease Desire,JuniorMints_2_9pc.jpg,-2.0,3.3513047330925474,4,2,3,4.0,126
476,477,Decrease Desire,AllBranBar_1_.25bar.jpg,1.0,1.1419661178661045,1,4,3,1.0,126
477,478,Decrease Desire,AllBranBar_3_1bar.jpg,,,1,6,5,1.0,126
478,479,Decrease Desire,GreenPepper_2_2pc.jpg,2.0,3.1661320502171293,1,5,6,1.0,126
479,480,Decrease Desire,Prunes_5_1c.jpg,2.0,1.0212826860515634,1,1,6,1.0,126
480,481,Focus on Healthiness,CornFlakes_3_2tbsps.jpg,,,2,3,3,1.0,126
481,482,Focus on Healthiness,RufflesSourCreamOnion_3_5chips.jpg,2.0,1.05488041479839,4,2,4,4.0,126
482,483,Focus on Healthiness,Beets_5_1can.jpg,-1.0,3.1070646064326866,1,1,6,1.0,126
483,484,Focus on Healthiness,Fritos_5_1c.jpg,,,1,1,3,5.0,126
484,485,Focus on Healthiness,GreenBeans_4_.5pck.jpg,1.0,3.801161739451345,1,1,6,1.0,126
485,486,Focus on Healthiness,Onion_4_0.25.jpg,,,1,5,6,4.0,126
486,487,Focus on Healthiness,MnMPeanuts_4_45.jpg,2.0,1.1617272022122052,6,6,1,5.0,126
487,488,Focus on Healthiness,Onion_2_1ring.jpg,,,1,1,6,4.0,126
488,489,Focus on Healthiness,YorkPeppermintPatties_4_12.jpg,2.0,0.03179673038539477,4,6,1,1.0,126
489,490,Focus on Healthiness,Spinach_2_.5c.jpg,2.0,0.03105004449025728,1,1,4,,126
490,491,Focus on Healthiness,GreenBeans_2_9beans.jpg,2.0,0.03134626695828046,1,1,6,1.0,126
491,492,Focus on Healthiness,Avocado_5_1avacado.jpg,2.0,0.03117606020532548,1,1,6,1.0,126
492,493,Focus on Healthiness,FrozenOkra_2_2pc.jpg,2.0,0.02713814029993955,1,1,6,1.0,126
493,494,Focus on Healthiness,HoneyNutCheerios_2_2tbsp.jpg,2.0,0.0305830450670328,2,5,6,3.0,126
494,495,Focus on Healthiness,ClamJuice_1_1T.jpg,2.0,0.030949402978876606,1,1,6,1.0,126
495,496,Respond Naturally,Bananas_3_1.jpg,1.0,0.7857097037049243,4,2,4,5.0,126
496,497,Respond Naturally,EnglishCucumber_2_2pc.jpg,1.0,1.1000382323836675,4,5,6,1.0,126
497,498,Respond Naturally,Twizzlers_2_2.jpg,,,5,6,1,1.0,126
498,499,Respond Naturally,OikosYogurt_3_2spoonfuls.jpg,-1.0,0.7836586696066661,1,1,6,5.0,126
499,500,Respond Naturally,Raspberries_4_.5c.jpg,-1.0,0.8818941929785069,2,1,6,1.0,126
500,501,Respond Naturally,Strawberries_3_0.5bag.jpg,,,2,6,6,4.0,126
501,502,Respond Naturally,OikosYogurt_6_1c.jpg,-1.0,1.1152413728414103,2,5,6,5.0,126
502,503,Respond Naturally,VanillaGreekYogurt_2_1spoon.jpg,,,2,4,5,4.0,126
503,504,Respond Naturally,Almonds_4_40.jpg,2.0,1.4005406701471657,6,5,6,6.0,126
504,505,Respond Naturally,Tempeh_4_.5pack.jpg,,,1,2,6,1.0,126
505,506,Respond Naturally,RufflesSourCreamOnion_5_20chips.jpg,,,4,5,3,4.0,126
506,507,Respond Naturally,KashiBars_4_3bars.jpg,2.0,0.7501051318977261,1,5,3,1.0,126
507,508,Respond Naturally,AlmondMilk_4_1glass.jpg,-2.0,0.6699292002595029,1,1,6,1.0,126
508,509,Respond Naturally,HoneyNutCheerios_5_2cup.jpg,1.0,1.1701699701079633,3,6,6,1.0,126
509,510,Respond Naturally,GreenGrapes_4_40.jpg,-2.0,0.7324130384658929,6,2,1,1.0,126
510,511,Decrease Desire,Triscuit_5_30crackers.jpg,,,1,5,6,1.0,126
511,512,Decrease Desire,BabyFoodSweetPotatos_5_1jar.jpg,2.0,1.3457668840419499,1,1,6,1.0,126
512,513,Decrease Desire,MangoChunks_5_1cup.jpg,2.0,0.6851611361926189,1,6,6,1.0,126
513,514,Decrease Desire,Orange_5_2orange.jpg,1.0,0.8012224664998939,4,5,6,4.0,126
514,515,Decrease Desire,SkittlesSour_3_8pieces.jpg,-2.0,1.5029412695439532,5,6,1,4.0,126
515,516,Decrease Desire,Smartfood_4_100Chips.jpg,-2.0,1.3493565432290777,4,1,3,1.0,126
516,517,Decrease Desire,PureFit_4_2Bars.jpg,2.0,2.4897198830149136,5,6,6,3.0,126
517,518,Decrease Desire,Broccoli_1_1pc.jpg,2.0,1.8049356535775587,1,1,6,1.0,126
518,519,Decrease Desire,SkittlesSour_6_0.5pack.jpg,,,6,6,2,4.0,126
519,520,Decrease Desire,LuckyCharms_3_2tbsps.jpg,1.0,1.5180776958150093,1,1,5,1.0,126
520,521,Decrease Desire,FrozenCorn_4_2cups.jpg,1.0,0.9562602868827526,2,4,6,4.0,126
521,522,Decrease Desire,Asparagus_6_FullPack.jpg,2.0,2.299261952750385,1,1,6,1.0,126
522,523,Decrease Desire,CheeseNips_5_1c.jpg,2.0,0.679780094025773,2,5,6,1.0,126
523,524,Decrease Desire,LaysClassic_3_8Chips.jpg,,,5,6,1,4.0,126
524,525,Decrease Desire,GoldfishBits_5_0.75Cups.jpg,2.0,1.1659056780918036,1,5,5,1.0,126
525,526,Focus on Healthiness,YorkPeppermintPatties_2_3.jpg,2.0,1.3880385995871622,5,5,1,5.0,126
526,527,Focus on Healthiness,Avocado_2_2pc.jpg,2.0,0.8776752324047266,1,1,5,1.0,126
527,528,Focus on Healthiness,RedPepper_2_2pc.jpg,,,1,5,6,1.0,126
528,529,Focus on Healthiness,AllBranCereal_6_1cup.jpg,,,1,1,6,1.0,126
529,530,Focus on Healthiness,FrozenPeas_2_2tbsp.jpg,2.0,2.163523924027686,1,1,6,1.0,126
530,531,Focus on Healthiness,VegetableThins_5_25Chips.jpg,2.0,1.212921514728805,2,5,1,1.0,126
531,532,Focus on Healthiness,WelchsFruitSnacks_3_4bags.jpg,2.0,3.557401156780543,4,5,1,1.0,126
532,533,Focus on Healthiness,MnMPlain_3_1tbsp.jpg,-2.0,0.9008167928113836,6,5,1,4.0,126
533,534,Focus on Healthiness,HoneyNutCheerios_5_2cup.jpg,1.0,1.6189601194491845,3,6,6,1.0,126
534,535,Focus on Healthiness,SlicedTurkey_5_4slices.jpg,-2.0,1.2565540289506316,1,2,5,1.0,126
535,536,Focus on Healthiness,RufflesSourCreamOnion_5_20chips.jpg,1.0,1.217573262314545,4,5,3,4.0,126
536,537,Focus on Healthiness,Spinach_4_.5box.jpg,-1.0,1.9022673990839396,1,1,6,1.0,126
537,538,Focus on Healthiness,SlicedTurkey_2_0.5slice.jpg,,,1,1,4,1.0,126
538,539,Focus on Healthiness,PopTartStrawberry_5_3tarts.jpg,-2.0,0.8815996811463265,1,6,1,1.0,126
539,540,Focus on Healthiness,Skittles_3_14pieces.jpg,-2.0,0.6683323359466158,6,6,6,4.0,126
0,1,Focus on Healthiness,Doritos_5_20chips.jpg,-2.0,1.779801505283103,6,6,2,6.0,127
1,2,Focus on Healthiness,FrozenCorn_2_0.5cup.jpg,2.0,1.0280208205367671,1,6,6,6.0,127
2,3,Focus on Healthiness,Triscuit_5_30crackers.jpg,1.0,1.696297276212135,3,4,2,2.0,127
3,4,Focus on Healthiness,SkittlesSour_3_8pieces.jpg,-2.0,0.995562935306225,3,5,2,3.0,127
4,5,Focus on Healthiness,RaisinBran_3_2tbsp.jpg,1.0,1.8504983180318961,2,4,4,2.0,127
5,6,Focus on Healthiness,Nutella_4_3spoons.jpg,-2.0,0.9977012110466604,1,3,1,2.0,127
6,7,Focus on Healthiness,SpeltCakes_2_0.5.jpg,1.0,1.880847008069395,1,1,6,3.0,127
7,8,Focus on Healthiness,Strawberries_3_0.5bag.jpg,1.0,1.3544006712472765,1,2,6,1.0,127
8,9,Focus on Healthiness,SlimStyles_6_2c.jpg,1.0,1.0706392218417022,1,2,3,3.0,127
9,10,Focus on Healthiness,Avocado_2_2pc.jpg,2.0,1.0081744855851866,6,6,6,6.0,127
10,11,Focus on Healthiness,RaisinBran_7_2cup.jpg,1.0,0.9757878762029576,1,4,4,1.0,127
11,12,Focus on Healthiness,Skittles_3_14pieces.jpg,-2.0,0.9753912973392288,5,5,2,6.0,127
12,13,Focus on Healthiness,Triscuit_2_2crackers.jpg,1.0,1.0217636555316858,5,5,6,4.0,127
13,14,Focus on Healthiness,DriedHerring_1_1fish.jpg,-1.0,2.6545182193949586,1,1,1,1.0,127
14,15,Focus on Healthiness,SlicedTurkey_5_4slices.jpg,-1.0,2.9683620722353226,1,2,4,,127
15,16,Respond Naturally,Almonds_4_40.jpg,2.0,1.1876898610644275,6,6,6,5.0,127
16,17,Respond Naturally,LuckyCharms_3_2tbsps.jpg,-2.0,1.6232537771138595,3,4,1,2.0,127
17,18,Respond Naturally,Celery_4_0.5bunch.jpg,1.0,1.0594851203059081,5,4,5,5.0,127
18,19,Respond Naturally,Beets_2_5pc.jpg,-2.0,1.0042437645752216,1,1,4,1.0,127
19,20,Respond Naturally,LuckyCharms_6_1cup.jpg,-2.0,1.6364372448879294,1,4,1,2.0,127
20,21,Respond Naturally,Almonds_2_10.jpg,2.0,0.736098570516333,6,6,6,6.0,127
21,22,Respond Naturally,VanillaGreekYogurt_2_1spoon.jpg,-2.0,2.2064106076722965,1,4,6,2.0,127
22,23,Respond Naturally,OikosYogurt_3_2spoonfuls.jpg,-2.0,0.8050596735702129,1,4,5,1.0,127
23,24,Respond Naturally,BBQCrisps_6_1cup.jpg,-1.0,2.0628014434187207,1,2,1,2.0,127
24,25,Respond Naturally,Asparagus_3_7.jpg,-2.0,0.8740926226892043,1,1,6,1.0,127
25,26,Respond Naturally,PureFit_4_2Bars.jpg,-1.0,2.342093041224871,1,3,5,1.0,127
26,27,Respond Naturally,GreenPepper_6_1pepper.jpg,2.0,1.3897722523106495,6,6,6,6.0,127
27,28,Respond Naturally,Mackerel_3_4fish.jpg,-2.0,0.8118255004228558,1,1,1,1.0,127
28,29,Respond Naturally,Shreddies_5_2c.jpg,-2.0,1.0310158320789924,1,6,4,4.0,127
29,30,Respond Naturally,ChipsAhoy_2_.5cookie.jpg,2.0,1.1605790906905895,5,2,3,5.0,127
30,31,Decrease Desire,WaterChestnuts_3_8pc.jpg,-2.0,0.9777893022983336,1,1,3,1.0,127
31,32,Decrease Desire,Bananas_2_0.5.jpg,1.0,3.0169551010621944,6,6,6,5.0,127
32,33,Decrease Desire,SkittlesSour_6_0.5pack.jpg,-2.0,1.7412700616550865,1,4,1,2.0,127
33,34,Decrease Desire,Onion_2_1ring.jpg,-2.0,0.7222163142432692,1,1,4,1.0,127
34,35,Decrease Desire,FrozenOkra_2_2pc.jpg,,,1,2,6,2.0,127
35,36,Decrease Desire,RufflesSourCreamOnion_5_20chips.jpg,1.0,1.3816676783026196,1,6,2,4.0,127
36,37,Decrease Desire,Broccoli_4_1.5c.jpg,1.0,1.0667119220743189,1,2,6,5.0,127
37,38,Decrease Desire,Bananas_3_1.jpg,1.0,1.4612779647286516,6,6,6,5.0,127
38,39,Decrease Desire,SevenGrain_1_1.jpg,-2.0,1.4258458804979457,1,4,6,1.0,127
39,40,Decrease Desire,GreenApple_2_1slice.jpg,1.0,2.140637531192624,6,6,6,6.0,127
40,41,Decrease Desire,JuniorMints_2_9pc.jpg,-2.0,1.218019164080033,1,5,2,2.0,127
41,42,Decrease Desire,JuniorMints_4_1box.jpg,-2.0,0.7994397147413109,1,3,2,2.0,127
42,43,Decrease Desire,CannedArtichoke_5_1can.jpg,-2.0,0.6878490913222777,1,1,4,1.0,127
43,44,Decrease Desire,CheeseNips_2_5nips.jpg,1.0,2.552719188228366,6,6,2,6.0,127
44,45,Decrease Desire,CornFlakes_6_2cups.jpg,-1.0,2.354055696094292,4,1,5,4.0,127
45,46,Focus on Healthiness,RufflesSourCreamOnion_3_5chips.jpg,-1.0,1.5015970068634488,3,5,3,3.0,127
46,47,Focus on Healthiness,BabyFoodSweetPotatos_5_1jar.jpg,-2.0,0.7230776117066853,1,1,4,1.0,127
47,48,Focus on Healthiness,ProMax_2_0.25bar.jpg,2.0,2.300771575406543,1,2,2,2.0,127
48,49,Focus on Healthiness,Doritos_2_3chips.jpg,-2.0,1.0785220466204921,6,6,1,6.0,127
49,50,Focus on Healthiness,IcebergLettuce_4_8leaves.jpg,2.0,0.8415754359448329,3,6,6,5.0,127
50,51,Focus on Healthiness,Prunes_5_1c.jpg,-2.0,0.8128809160116361,3,2,4,1.0,127
51,52,Focus on Healthiness,GoldfishBits_5_0.75Cups.jpg,-2.0,1.3110293117788387,5,6,2,6.0,127
52,53,Focus on Healthiness,SkittlesSour_6_0.5pack.jpg,-2.0,0.9526734006212793,1,4,1,2.0,127
53,54,Focus on Healthiness,Prunes_2_3.jpg,-2.0,0.9681622147327288,2,1,4,1.0,127
